Timestamp_Epoch_ms,X_mg,Y_mg,Z_mg
1780607947465,-785.0,32.0,616.0
1780607947470,-788.0,32.0,614.0
1780607947475,-790.0,35.0,615.0
1780607947480,-790.0,34.0,614.0
1780607947485,-792.0,35.0,611.0
1780607947490,-789.0,39.0,613.0
1780607947495,-791.0,41.0,608.0
1780607947500,-791.0,36.0,607.0
1780607947505,-791.0,38.0,603.0
1780607947510,-791.0,41.0,602.0
1780607947515,-794.0,42.0,597.0
1780607947520,-793.0,39.0,598.0
1780607947525,-792.0,41.0,590.0
1780607947530,-793.0,41.0,590.0
1780607947535,-793.0,43.0,592.0
1780607947540,-790.0,39.0,596.0
1780607947545,-794.0,41.0,593.0
1780607947514,-795.0,40.0,592.0
1780607947519,-790.0,35.0,591.0
1780607947524,-792.0,35.0,599.0
1780607947529,-793.0,37.0,596.0
1780607947534,-791.0,40.0,595.0
1780607947539,-791.0,38.0,600.0
1780607947544,-791.0,38.0,601.0
1780607947549,-792.0,39.0,599.0
1780607947554,-792.0,37.0,598.0
1780607947559,-791.0,37.0,605.0
1780607947564,-789.0,36.0,604.0
1780607947569,-786.0,35.0,608.0
1780607947574,-790.0,32.0,605.0
1780607947579,-790.0,37.0,606.0
1780607947584,-790.0,39.0,607.0
1780607947589,-792.0,39.0,600.0
1780607947594,-792.0,35.0,600.0
1780607947599,-793.0,38.0,601.0
1780607947604,-790.0,38.0,600.0
1780607947609,-790.0,36.0,596.0
1780607947614,-790.0,39.0,603.0
1780607947619,-791.0,34.0,603.0
1780607947624,-791.0,33.0,604.0
1780607947629,-791.0,32.0,603.0
1780607947634,-790.0,33.0,598.0
1780607947639,-792.0,33.0,601.0
1780607947644,-792.0,36.0,596.0
1780607947649,-796.0,37.0,603.0
1780607947654,-796.0,33.0,600.0
1780607947659,-795.0,36.0,598.0
1780607947664,-793.0,36.0,596.0
1780607947669,-793.0,35.0,603.0
1780607947674,-796.0,36.0,603.0
1780607947679,-795.0,37.0,599.0
1780607947684,-794.0,35.0,603.0
1780607947689,-794.0,39.0,604.0
1780607947661,-792.0,41.0,606.0
1780607947666,-793.0,38.0,606.0
1780607947671,-790.0,40.0,604.0
1780607947676,-789.0,39.0,603.0
1780607947681,-789.0,38.0,610.0
1780607947686,-789.0,39.0,606.0
1780607947691,-787.0,43.0,608.0
1780607947696,-787.0,40.0,604.0
1780607947701,-786.0,39.0,609.0
1780607947706,-786.0,40.0,607.0
1780607947711,-787.0,40.0,606.0
1780607947716,-787.0,42.0,604.0
1780607947721,-787.0,41.0,602.0
1780607947726,-787.0,42.0,602.0
1780607947731,-786.0,41.0,603.0
1780607947736,-787.0,40.0,600.0
1780607947741,-785.0,36.0,604.0
1780607947746,-789.0,36.0,604.0
1780607947751,-789.0,41.0,600.0
1780607947756,-786.0,40.0,604.0
1780607947761,-788.0,41.0,604.0
1780607947766,-789.0,42.0,598.0
1780607947771,-790.0,41.0,601.0
1780607947776,-789.0,41.0,599.0
1780607947781,-789.0,42.0,600.0
1780607947786,-790.0,41.0,597.0
1780607947791,-789.0,39.0,603.0
1780607947796,-789.0,40.0,601.0
1780607947801,-792.0,41.0,597.0
1780607947806,-791.0,42.0,597.0
1780607947811,-792.0,43.0,597.0
1780607947816,-790.0,44.0,599.0
1780607947821,-790.0,39.0,600.0
1780607947826,-792.0,41.0,599.0
1780607947831,-791.0,38.0,600.0
1780607947836,-790.0,37.0,603.0
1780607947856,-794.0,34.0,603.0
1780607947861,-791.0,37.0,600.0
1780607947866,-792.0,40.0,603.0
1780607947871,-792.0,39.0,600.0
1780607947876,-792.0,38.0,602.0
1780607947881,-791.0,34.0,599.0
1780607947886,-792.0,40.0,603.0
1780607947891,-793.0,39.0,600.0
1780607947896,-791.0,39.0,598.0
1780607947901,-791.0,36.0,598.0
1780607947906,-791.0,33.0,601.0
1780607947911,-788.0,34.0,598.0
1780607947916,-793.0,32.0,599.0
1780607947921,-795.0,33.0,595.0
1780607947926,-792.0,32.0,592.0
1780607947931,-792.0,33.0,591.0
1780607947936,-792.0,32.0,593.0
1780607947941,-793.0,34.0,596.0
1780607947946,-793.0,34.0,594.0
1780607947951,-792.0,34.0,594.0
1780607947956,-793.0,30.0,599.0
1780607947961,-791.0,35.0,593.0
1780607947966,-792.0,38.0,594.0
1780607947971,-792.0,35.0,594.0
1780607947976,-793.0,35.0,599.0
1780607947981,-792.0,33.0,597.0
1780607947986,-792.0,33.0,594.0
1780607947991,-791.0,34.0,595.0
1780607947996,-792.0,33.0,600.0
1780607948001,-792.0,32.0,595.0
1780607948006,-791.0,28.0,599.0
1780607948011,-791.0,32.0,596.0
1780607948016,-793.0,31.0,598.0
1780607948021,-796.0,32.0,591.0
1780607948026,-791.0,33.0,592.0
1780607948031,-795.0,33.0,590.0
1780607948197,-804.0,31.0,588.0
1780607948202,-802.0,31.0,598.0
1780607948207,-802.0,29.0,594.0
1780607948212,-803.0,30.0,593.0
1780607948217,-802.0,29.0,600.0
1780607948222,-799.0,33.0,599.0
1780607948227,-798.0,29.0,592.0
1780607948232,-804.0,32.0,583.0
1780607948237,-811.0,30.0,580.0
1780607948242,-800.0,31.0,581.0
1780607948247,-794.0,30.0,583.0
1780607948252,-790.0,30.0,580.0
1780607948257,-790.0,31.0,589.0
1780607948262,-788.0,32.0,593.0
1780607948267,-792.0,30.0,593.0
1780607948272,-792.0,30.0,590.0
1780607948277,-795.0,35.0,589.0
1780607948282,-798.0,32.0,588.0
1780607948287,-798.0,30.0,587.0
1780607948292,-801.0,32.0,593.0
1780607948297,-801.0,31.0,591.0
1780607948302,-804.0,33.0,591.0
1780607948307,-802.0,31.0,583.0
1780607948312,-801.0,34.0,586.0
1780607948317,-800.0,28.0,589.0
1780607948322,-797.0,27.0,587.0
1780607948327,-795.0,30.0,590.0
1780607948332,-794.0,26.0,596.0
1780607948337,-794.0,33.0,599.0
1780607948342,-793.0,28.0,603.0
1780607948347,-790.0,30.0,601.0
1780607948352,-790.0,32.0,602.0
1780607948357,-790.0,32.0,604.0
1780607948362,-791.0,32.0,603.0
1780607948367,-792.0,30.0,608.0
1780607948372,-792.0,33.0,606.0
1780607948391,-796.0,33.0,599.0
1780607948396,-794.0,35.0,599.0
1780607948401,-796.0,39.0,597.0
1780607948406,-795.0,34.0,598.0
1780607948411,-798.0,37.0,590.0
1780607948416,-799.0,33.0,593.0
1780607948421,-797.0,32.0,582.0
1780607948426,-801.0,37.0,580.0
1780607948431,-801.0,32.0,584.0
1780607948436,-796.0,34.0,583.0
1780607948441,-799.0,31.0,578.0
1780607948446,-798.0,32.0,581.0
1780607948451,-797.0,32.0,579.0
1780607948456,-798.0,29.0,583.0
1780607948461,-798.0,30.0,582.0
1780607948466,-799.0,30.0,587.0
1780607948471,-797.0,28.0,585.0
1780607948476,-798.0,29.0,589.0
1780607948481,-796.0,28.0,592.0
1780607948486,-793.0,30.0,588.0
1780607948491,-800.0,30.0,585.0
1780607948496,-799.0,30.0,584.0
1780607948501,-799.0,29.0,583.0
1780607948506,-793.0,30.0,593.0
1780607948511,-793.0,30.0,588.0
1780607948516,-792.0,31.0,594.0
1780607948521,-795.0,32.0,599.0
1780607948526,-795.0,33.0,598.0
1780607948531,-795.0,30.0,595.0
1780607948536,-799.0,34.0,591.0
1780607948541,-801.0,33.0,584.0
1780607948546,-800.0,37.0,583.0
1780607948551,-797.0,31.0,583.0
1780607948556,-799.0,35.0,586.0
1780607948561,-797.0,30.0,585.0
1780607948566,-800.0,33.0,587.0
1780607948636,-802.0,34.0,587.0
1780607948641,-801.0,33.0,585.0
1780607948646,-801.0,26.0,588.0
1780607948651,-800.0,28.0,584.0
1780607948656,-805.0,27.0,583.0
1780607948661,-805.0,30.0,586.0
1780607948666,-802.0,29.0,588.0
1780607948671,-804.0,31.0,585.0
1780607948676,-801.0,33.0,584.0
1780607948681,-799.0,30.0,588.0
1780607948686,-805.0,32.0,588.0
1780607948691,-800.0,35.0,590.0
1780607948696,-799.0,30.0,592.0
1780607948701,-799.0,34.0,589.0
1780607948706,-800.0,38.0,590.0
1780607948711,-796.0,36.0,590.0
1780607948716,-797.0,35.0,595.0
1780607948721,-797.0,36.0,594.0
1780607948726,-796.0,36.0,595.0
1780607948731,-795.0,36.0,594.0
1780607948736,-798.0,31.0,594.0
1780607948741,-795.0,32.0,593.0
1780607948746,-796.0,29.0,596.0
1780607948751,-795.0,30.0,594.0
1780607948756,-795.0,32.0,588.0
1780607948761,-795.0,30.0,589.0
1780607948766,-799.0,32.0,587.0
1780607948771,-799.0,36.0,588.0
1780607948776,-798.0,35.0,587.0
1780607948781,-795.0,34.0,588.0
1780607948786,-796.0,34.0,585.0
1780607948791,-795.0,34.0,588.0
1780607948796,-795.0,30.0,584.0
1780607948801,-799.0,32.0,583.0
1780607948806,-796.0,31.0,587.0
1780607948811,-795.0,32.0,589.0
1780607948879,-802.0,32.0,589.0
1780607948884,-799.0,31.0,586.0
1780607948889,-798.0,32.0,592.0
1780607948894,-796.0,33.0,591.0
1780607948899,-799.0,32.0,593.0
1780607948904,-796.0,28.0,588.0
1780607948909,-798.0,30.0,597.0
1780607948914,-796.0,30.0,591.0
1780607948919,-795.0,33.0,595.0
1780607948924,-798.0,30.0,594.0
1780607948929,-797.0,31.0,593.0
1780607948934,-797.0,30.0,591.0
1780607948939,-799.0,32.0,588.0
1780607948944,-799.0,33.0,586.0
1780607948949,-799.0,32.0,589.0
1780607948954,-798.0,32.0,593.0
1780607948959,-798.0,28.0,590.0
1780607948964,-796.0,30.0,590.0
1780607948969,-798.0,31.0,586.0
1780607948974,-796.0,32.0,588.0
1780607948979,-795.0,32.0,588.0
1780607948984,-793.0,31.0,588.0
1780607948989,-794.0,31.0,589.0
1780607948994,-792.0,33.0,590.0
1780607948999,-796.0,30.0,590.0
1780607949004,-793.0,32.0,587.0
1780607949009,-794.0,30.0,590.0
1780607949014,-793.0,31.0,592.0
1780607949019,-795.0,32.0,586.0
1780607949024,-795.0,33.0,595.0
1780607949029,-796.0,28.0,598.0
1780607949034,-800.0,30.0,593.0
1780607949039,-799.0,32.0,589.0
1780607949044,-797.0,32.0,591.0
1780607949049,-798.0,32.0,588.0
1780607949054,-801.0,31.0,588.0
1780607948977,-799.0,31.0,593.0
1780607948982,-797.0,30.0,591.0
1780607948987,-798.0,31.0,590.0
1780607948992,-795.0,28.0,590.0
1780607948997,-796.0,30.0,596.0
1780607949002,-799.0,31.0,593.0
1780607949007,-795.0,30.0,593.0
1780607949012,-795.0,29.0,595.0
1780607949017,-792.0,26.0,595.0
1780607949022,-792.0,29.0,594.0
1780607949027,-795.0,29.0,595.0
1780607949032,-794.0,31.0,600.0
1780607949037,-798.0,34.0,592.0
1780607949042,-797.0,33.0,596.0
1780607949047,-799.0,34.0,599.0
1780607949052,-795.0,34.0,597.0
1780607949057,-797.0,34.0,599.0
1780607949062,-799.0,40.0,600.0
1780607949067,-795.0,39.0,595.0
1780607949072,-799.0,38.0,590.0
1780607949077,-804.0,33.0,592.0
1780607949082,-804.0,35.0,590.0
1780607949087,-796.0,39.0,591.0
1780607949092,-790.0,38.0,588.0
1780607949097,-789.0,36.0,584.0
1780607949102,-788.0,34.0,588.0
1780607949107,-792.0,36.0,593.0
1780607949112,-792.0,38.0,585.0
1780607949117,-795.0,37.0,586.0
1780607949122,-799.0,41.0,587.0
1780607949127,-804.0,34.0,586.0
1780607949132,-800.0,36.0,592.0
1780607949137,-803.0,41.0,592.0
1780607949142,-802.0,41.0,589.0
1780607949147,-805.0,38.0,589.0
1780607949152,-799.0,34.0,592.0
1780607949125,-800.0,38.0,594.0
1780607949130,-794.0,37.0,584.0
1780607949135,-795.0,35.0,591.0
1780607949140,-793.0,32.0,593.0
1780607949145,-792.0,35.0,595.0
1780607949150,-790.0,32.0,598.0
1780607949155,-789.0,33.0,601.0
1780607949160,-789.0,37.0,608.0
1780607949165,-789.0,38.0,604.0
1780607949170,-788.0,39.0,606.0
1780607949175,-789.0,42.0,608.0
1780607949180,-792.0,38.0,604.0
1780607949185,-790.0,41.0,608.0
1780607949190,-792.0,41.0,603.0
1780607949195,-790.0,35.0,604.0
1780607949200,-791.0,39.0,599.0
1780607949205,-794.0,41.0,598.0
1780607949210,-795.0,40.0,593.0
1780607949215,-793.0,42.0,591.0
1780607949220,-793.0,39.0,585.0
1780607949225,-798.0,36.0,582.0
1780607949230,-797.0,33.0,582.0
1780607949235,-795.0,36.0,582.0
1780607949240,-797.0,35.0,579.0
1780607949245,-801.0,34.0,585.0
1780607949250,-793.0,33.0,579.0
1780607949255,-796.0,33.0,580.0
1780607949260,-798.0,37.0,583.0
1780607949265,-793.0,34.0,587.0
1780607949270,-797.0,35.0,584.0
1780607949275,-795.0,37.0,593.0
1780607949280,-792.0,32.0,595.0
1780607949285,-793.0,36.0,593.0
1780607949290,-796.0,33.0,594.0
1780607949295,-798.0,32.0,598.0
1780607949300,-796.0,35.0,595.0
1780607949416,-792.0,30.0,600.0
1780607949421,-792.0,37.0,599.0
1780607949426,-791.0,32.0,599.0
1780607949431,-794.0,34.0,604.0
1780607949436,-793.0,41.0,602.0
1780607949441,-794.0,38.0,599.0
1780607949446,-794.0,39.0,599.0
1780607949451,-794.0,38.0,592.0
1780607949456,-796.0,36.0,599.0
1780607949461,-795.0,32.0,596.0
1780607949466,-795.0,32.0,598.0
1780607949471,-793.0,34.0,599.0
1780607949476,-792.0,33.0,598.0
1780607949481,-795.0,33.0,595.0
1780607949486,-795.0,29.0,592.0
1780607949491,-795.0,32.0,593.0
1780607949496,-793.0,32.0,591.0
1780607949501,-792.0,35.0,592.0
1780607949506,-791.0,32.0,600.0
1780607949511,-794.0,30.0,593.0
1780607949516,-796.0,33.0,595.0
1780607949521,-793.0,34.0,593.0
1780607949526,-794.0,30.0,594.0
1780607949531,-795.0,35.0,593.0
1780607949536,-795.0,36.0,593.0
1780607949541,-794.0,34.0,594.0
1780607949546,-796.0,32.0,599.0
1780607949551,-797.0,36.0,601.0
1780607949556,-795.0,32.0,600.0
1780607949561,-794.0,34.0,599.0
1780607949566,-793.0,36.0,600.0
1780607949571,-793.0,37.0,595.0
1780607949576,-792.0,39.0,597.0
1780607949581,-790.0,33.0,601.0
1780607949586,-791.0,37.0,604.0
1780607949591,-792.0,38.0,604.0
1780607949515,-793.0,36.0,599.0
1780607949520,-792.0,36.0,598.0
1780607949525,-792.0,34.0,602.0
1780607949530,-792.0,31.0,598.0
1780607949535,-795.0,33.0,597.0
1780607949540,-795.0,35.0,594.0
1780607949545,-794.0,35.0,593.0
1780607949550,-795.0,31.0,593.0
1780607949555,-796.0,34.0,593.0
1780607949560,-799.0,31.0,592.0
1780607949565,-797.0,33.0,587.0
1780607949570,-795.0,31.0,587.0
1780607949575,-794.0,30.0,591.0
1780607949580,-795.0,29.0,589.0
1780607949585,-798.0,32.0,593.0
1780607949590,-795.0,29.0,592.0
1780607949595,-795.0,34.0,595.0
1780607949600,-793.0,28.0,593.0
1780607949605,-793.0,31.0,593.0
1780607949610,-793.0,32.0,593.0
1780607949615,-793.0,31.0,597.0
1780607949620,-793.0,32.0,594.0
1780607949625,-794.0,31.0,598.0
1780607949630,-795.0,31.0,601.0
1780607949635,-793.0,32.0,594.0
1780607949640,-795.0,32.0,590.0
1780607949645,-796.0,34.0,592.0
1780607949650,-796.0,34.0,592.0
1780607949655,-797.0,31.0,599.0
1780607949660,-799.0,31.0,592.0
1780607949665,-797.0,32.0,591.0
1780607949670,-800.0,35.0,593.0
1780607949675,-799.0,30.0,597.0
1780607949680,-798.0,31.0,593.0
1780607949685,-798.0,31.0,593.0
1780607949690,-797.0,36.0,594.0
1780607949708,-799.0,35.0,595.0
1780607949713,-795.0,32.0,591.0
1780607949718,-796.0,32.0,590.0
1780607949723,-797.0,37.0,591.0
1780607949728,-795.0,34.0,593.0
1780607949733,-795.0,34.0,589.0
1780607949738,-796.0,29.0,593.0
1780607949743,-796.0,30.0,596.0
1780607949748,-799.0,31.0,592.0
1780607949753,-795.0,32.0,593.0
1780607949758,-793.0,31.0,592.0
1780607949763,-798.0,30.0,596.0
1780607949768,-799.0,30.0,595.0
1780607949773,-796.0,31.0,591.0
1780607949778,-797.0,33.0,586.0
1780607949783,-793.0,35.0,591.0
1780607949788,-797.0,30.0,594.0
1780607949793,-796.0,32.0,594.0
1780607949798,-795.0,31.0,591.0
1780607949803,-797.0,33.0,594.0
1780607949808,-795.0,33.0,593.0
1780607949813,-794.0,32.0,593.0
1780607949818,-795.0,32.0,595.0
1780607949823,-793.0,34.0,596.0
1780607949828,-794.0,33.0,593.0
1780607949833,-793.0,34.0,595.0
1780607949838,-794.0,31.0,597.0
1780607949843,-793.0,26.0,596.0
1780607949848,-793.0,28.0,594.0
1780607949853,-793.0,34.0,597.0
1780607949858,-795.0,31.0,592.0
1780607949863,-801.0,34.0,593.0
1780607949868,-796.0,32.0,598.0
1780607949873,-796.0,33.0,595.0
1780607949878,-795.0,31.0,600.0
1780607949883,-796.0,33.0,601.0
1780607950049,-803.0,30.0,597.0
1780607950054,-800.0,32.0,598.0
1780607950059,-803.0,32.0,593.0
1780607950064,-800.0,35.0,594.0
1780607950069,-797.0,36.0,592.0
1780607950074,-794.0,32.0,594.0
1780607950079,-791.0,35.0,596.0
1780607950084,-792.0,35.0,593.0
1780607950089,-792.0,34.0,598.0
1780607950094,-791.0,35.0,593.0
1780607950099,-798.0,31.0,594.0
1780607950104,-797.0,35.0,592.0
1780607950109,-799.0,33.0,590.0
1780607950114,-799.0,31.0,590.0
1780607950119,-800.0,32.0,595.0
1780607950124,-799.0,35.0,593.0
1780607950129,-800.0,32.0,593.0
1780607950134,-800.0,32.0,589.0
1780607950139,-799.0,33.0,589.0
1780607950144,-797.0,32.0,590.0
1780607950149,-796.0,30.0,589.0
1780607950154,-791.0,28.0,595.0
1780607950159,-791.0,28.0,600.0
1780607950164,-790.0,30.0,599.0
1780607950169,-790.0,31.0,601.0
1780607950174,-789.0,34.0,602.0
1780607950179,-788.0,32.0,607.0
1780607950184,-788.0,36.0,608.0
1780607950189,-790.0,33.0,607.0
1780607950194,-789.0,35.0,611.0
1780607950199,-789.0,33.0,613.0
1780607950204,-791.0,33.0,611.0
1780607950209,-791.0,36.0,607.0
1780607950214,-793.0,37.0,606.0
1780607950219,-792.0,37.0,607.0
1780607950224,-795.0,34.0,598.0
1780607950147,-794.0,33.0,595.0
1780607950152,-795.0,34.0,596.0
1780607950157,-798.0,34.0,595.0
1780607950162,-795.0,36.0,589.0
1780607950167,-796.0,33.0,593.0
1780607950172,-800.0,32.0,590.0
1780607950177,-800.0,35.0,586.0
1780607950182,-798.0,32.0,592.0
1780607950187,-799.0,32.0,588.0
1780607950192,-796.0,33.0,591.0
1780607950197,-795.0,32.0,588.0
1780607950202,-796.0,35.0,592.0
1780607950207,-795.0,31.0,596.0
1780607950212,-795.0,32.0,592.0
1780607950217,-794.0,32.0,598.0
1780607950222,-793.0,31.0,601.0
1780607950227,-792.0,29.0,595.0
1780607950232,-794.0,32.0,593.0
1780607950237,-792.0,32.0,599.0
1780607950242,-792.0,32.0,598.0
1780607950247,-791.0,32.0,603.0
1780607950252,-790.0,33.0,604.0
1780607950257,-791.0,31.0,600.0
1780607950262,-791.0,33.0,594.0
1780607950267,-794.0,31.0,600.0
1780607950272,-793.0,33.0,597.0
1780607950277,-794.0,35.0,594.0
1780607950282,-794.0,33.0,594.0
1780607950287,-791.0,34.0,597.0
1780607950292,-792.0,35.0,595.0
1780607950297,-793.0,31.0,595.0
1780607950302,-794.0,32.0,596.0
1780607950307,-794.0,31.0,600.0
1780607950312,-795.0,29.0,595.0
1780607950317,-796.0,30.0,598.0
1780607950322,-794.0,28.0,595.0
1780607950292,-793.0,29.0,599.0
1780607950297,-795.0,33.0,593.0
1780607950302,-796.0,30.0,593.0
1780607950307,-794.0,28.0,589.0
1780607950312,-796.0,31.0,598.0
1780607950317,-793.0,31.0,598.0
1780607950322,-793.0,32.0,596.0
1780607950327,-794.0,35.0,594.0
1780607950332,-795.0,32.0,600.0
1780607950337,-794.0,32.0,600.0
1780607950342,-794.0,31.0,598.0
1780607950347,-793.0,32.0,600.0
1780607950352,-795.0,30.0,602.0
1780607950357,-792.0,34.0,603.0
1780607950362,-794.0,33.0,602.0
1780607950367,-791.0,33.0,605.0
1780607950372,-791.0,32.0,604.0
1780607950377,-791.0,34.0,602.0
1780607950382,-791.0,32.0,604.0
1780607950387,-791.0,30.0,604.0
1780607950392,-792.0,34.0,603.0
1780607950397,-792.0,29.0,601.0
1780607950402,-792.0,33.0,597.0
1780607950407,-792.0,32.0,600.0
1780607950412,-793.0,31.0,599.0
1780607950417,-792.0,30.0,599.0
1780607950422,-792.0,32.0,594.0
1780607950427,-795.0,32.0,594.0
1780607950432,-795.0,30.0,595.0
1780607950437,-794.0,30.0,601.0
1780607950442,-793.0,33.0,595.0
1780607950447,-792.0,32.0,594.0
1780607950452,-792.0,31.0,594.0
1780607950457,-792.0,33.0,598.0
1780607950462,-794.0,27.0,591.0
1780607950467,-794.0,30.0,597.0
1780607950489,-794.0,29.0,599.0
1780607950494,-792.0,31.0,597.0
1780607950499,-792.0,31.0,598.0
1780607950504,-793.0,29.0,603.0
1780607950509,-791.0,28.0,596.0
1780607950514,-794.0,35.0,598.0
1780607950519,-793.0,32.0,598.0
1780607950524,-794.0,30.0,601.0
1780607950529,-793.0,33.0,598.0
1780607950534,-794.0,34.0,600.0
1780607950539,-791.0,36.0,601.0
1780607950544,-791.0,34.0,601.0
1780607950549,-794.0,30.0,599.0
1780607950554,-792.0,32.0,604.0
1780607950559,-793.0,33.0,602.0
1780607950564,-792.0,33.0,600.0
1780607950569,-794.0,30.0,604.0
1780607950574,-793.0,33.0,598.0
1780607950579,-792.0,32.0,599.0
1780607950584,-793.0,31.0,596.0
1780607950589,-794.0,31.0,594.0
1780607950594,-794.0,32.0,596.0
1780607950599,-794.0,33.0,596.0
1780607950604,-793.0,32.0,595.0
1780607950609,-795.0,34.0,593.0
1780607950614,-793.0,34.0,593.0
1780607950619,-792.0,33.0,593.0
1780607950624,-792.0,33.0,596.0
1780607950629,-792.0,33.0,597.0
1780607950634,-793.0,35.0,596.0
1780607950639,-792.0,34.0,598.0
1780607950644,-796.0,32.0,597.0
1780607950649,-793.0,32.0,595.0
1780607950654,-795.0,28.0,595.0
1780607950659,-792.0,33.0,598.0
1780607950664,-792.0,31.0,601.0
1780607950684,-793.0,35.0,596.0
1780607950689,-793.0,30.0,597.0
1780607950694,-796.0,32.0,595.0
1780607950699,-794.0,33.0,594.0
1780607950704,-793.0,32.0,594.0
1780607950709,-793.0,37.0,595.0
1780607950714,-793.0,35.0,594.0
1780607950719,-793.0,31.0,598.0
1780607950724,-794.0,35.0,600.0
1780607950729,-794.0,40.0,598.0
1780607950734,-792.0,38.0,598.0
1780607950739,-793.0,36.0,601.0
1780607950744,-792.0,38.0,594.0
1780607950749,-791.0,36.0,597.0
1780607950754,-792.0,37.0,601.0
1780607950759,-793.0,38.0,599.0
1780607950764,-790.0,35.0,600.0
1780607950769,-792.0,33.0,603.0
1780607950774,-792.0,34.0,601.0
1780607950779,-793.0,33.0,599.0
1780607950784,-793.0,35.0,600.0
1780607950789,-795.0,33.0,596.0
1780607950794,-799.0,34.0,601.0
1780607950799,-796.0,34.0,602.0
1780607950804,-796.0,32.0,600.0
1780607950809,-796.0,33.0,601.0
1780607950814,-797.0,33.0,602.0
1780607950819,-796.0,29.0,604.0
1780607950824,-797.0,34.0,601.0
1780607950829,-797.0,30.0,596.0
1780607950834,-799.0,36.0,594.0
1780607950839,-793.0,32.0,600.0
1780607950844,-790.0,35.0,596.0
1780607950849,-789.0,33.0,595.0
1780607950854,-787.0,34.0,594.0
1780607950859,-793.0,32.0,592.0
1780607950829,-791.0,31.0,599.0
1780607950834,-794.0,30.0,599.0
1780607950839,-792.0,35.0,593.0
1780607950844,-796.0,34.0,593.0
1780607950849,-794.0,35.0,597.0
1780607950854,-797.0,34.0,595.0
1780607950859,-798.0,38.0,595.0
1780607950864,-799.0,37.0,597.0
1780607950869,-796.0,36.0,590.0
1780607950874,-795.0,34.0,594.0
1780607950879,-793.0,33.0,592.0
1780607950884,-794.0,29.0,595.0
1780607950889,-791.0,33.0,594.0
1780607950894,-789.0,35.0,593.0
1780607950899,-789.0,31.0,598.0
1780607950904,-787.0,36.0,604.0
1780607950909,-786.0,34.0,606.0
1780607950914,-787.0,37.0,607.0
1780607950919,-785.0,35.0,608.0
1780607950924,-788.0,35.0,608.0
1780607950929,-789.0,38.0,608.0
1780607950934,-789.0,33.0,610.0
1780607950939,-791.0,40.0,607.0
1780607950944,-792.0,40.0,606.0
1780607950949,-790.0,40.0,606.0
1780607950954,-794.0,38.0,602.0
1780607950959,-793.0,39.0,599.0
1780607950964,-794.0,39.0,595.0
1780607950969,-793.0,41.0,598.0
1780607950974,-798.0,38.0,596.0
1780607950979,-794.0,38.0,589.0
1780607950984,-799.0,34.0,596.0
1780607950989,-795.0,33.0,590.0
1780607950994,-796.0,37.0,593.0
1780607950999,-797.0,37.0,589.0
1780607951004,-798.0,37.0,590.0
1780607950976,-797.0,36.0,593.0
1780607950981,-794.0,33.0,593.0
1780607950986,-792.0,35.0,593.0
1780607950991,-790.0,31.0,601.0
1780607950996,-789.0,33.0,603.0
1780607951001,-792.0,29.0,603.0
1780607951006,-791.0,30.0,606.0
1780607951011,-790.0,33.0,601.0
1780607951016,-791.0,32.0,600.0
1780607951021,-789.0,34.0,604.0
1780607951026,-788.0,37.0,605.0
1780607951031,-786.0,36.0,603.0
1780607951036,-789.0,33.0,606.0
1780607951041,-790.0,37.0,609.0
1780607951046,-788.0,31.0,608.0
1780607951051,-790.0,30.0,602.0
1780607951056,-791.0,36.0,600.0
1780607951061,-790.0,36.0,595.0
1780607951066,-790.0,39.0,597.0
1780607951071,-790.0,34.0,599.0
1780607951076,-792.0,31.0,598.0
1780607951081,-792.0,32.0,598.0
1780607951086,-793.0,32.0,600.0
1780607951091,-790.0,30.0,600.0
1780607951096,-791.0,28.0,601.0
1780607951101,-793.0,26.0,604.0
1780607951106,-792.0,29.0,597.0
1780607951111,-792.0,33.0,597.0
1780607951116,-790.0,30.0,601.0
1780607951121,-793.0,35.0,598.0
1780607951126,-795.0,36.0,603.0
1780607951131,-791.0,35.0,601.0
1780607951136,-792.0,32.0,597.0
1780607951141,-792.0,33.0,596.0
1780607951146,-794.0,35.0,602.0
1780607951151,-792.0,32.0,601.0
1780607951269,-792.0,36.0,602.0
1780607951274,-794.0,38.0,602.0
1780607951279,-793.0,39.0,603.0
1780607951284,-792.0,35.0,606.0
1780607951289,-793.0,33.0,608.0
1780607951294,-791.0,33.0,606.0
1780607951299,-791.0,34.0,607.0
1780607951304,-791.0,38.0,608.0
1780607951309,-792.0,32.0,607.0
1780607951314,-793.0,29.0,611.0
1780607951319,-793.0,33.0,604.0
1780607951324,-791.0,34.0,603.0
1780607951329,-791.0,37.0,602.0
1780607951334,-791.0,31.0,604.0
1780607951339,-792.0,33.0,603.0
1780607951344,-794.0,36.0,599.0
1780607951349,-792.0,32.0,599.0
1780607951354,-790.0,38.0,594.0
1780607951359,-792.0,32.0,600.0
1780607951364,-791.0,29.0,600.0
1780607951369,-790.0,32.0,601.0
1780607951374,-792.0,29.0,598.0
1780607951379,-790.0,35.0,598.0
1780607951384,-789.0,31.0,598.0
1780607951389,-790.0,33.0,596.0
1780607951394,-790.0,34.0,597.0
1780607951399,-790.0,31.0,597.0
1780607951404,-791.0,33.0,600.0
1780607951409,-791.0,33.0,597.0
1780607951414,-790.0,30.0,603.0
1780607951419,-794.0,33.0,602.0
1780607951424,-792.0,34.0,606.0
1780607951429,-791.0,34.0,602.0
1780607951434,-791.0,35.0,606.0
