Timestamp_Epoch_ms,ECG_mV,HR_BPM
1780607921164,-1.004,84
1780607921172,-0.99,84
1780607921179,-1.008,84
1780607921187,-1.022,84
1780607921195,-0.976,84
1780607921202,-0.941,84
1780607921210,-0.941,84
1780607921218,-0.932,84
1780607921225,-0.939,84
1780607921233,-0.96,84
1780607921241,-0.943,84
1780607921249,-0.916,84
1780607921256,-0.906,84
1780607921264,-0.895,84
1780607921272,-0.892,84
1780607921279,-0.913,84
1780607921287,-0.904,84
1780607921295,-0.869,84
1780607921302,-0.855,84
1780607921310,-0.853,84
1780607921318,-0.851,84
1780607921325,-0.853,84
1780607921333,-0.846,84
1780607921341,-0.825,84
1780607921349,-0.828,84
1780607921356,-0.832,84
1780607921364,-0.823,84
1780607921372,-0.823,84
1780607921352,-0.834,84
1780607921359,-0.823,84
1780607921367,-0.807,84
1780607921375,-0.8,84
1780607921382,-0.797,84
1780607921390,-0.802,84
1780607921398,-0.818,84
1780607921406,-0.807,84
1780607921413,-0.756,84
1780607921421,-0.667,84
1780607921429,-0.489,84
1780607921436,-0.257,84
1780607921444,-0.241,84
1780607921452,-0.598,84
1780607921459,-0.96,84
1780607921467,-0.948,84
1780607921475,-0.79,84
1780607921482,-0.76,84
1780607921490,-0.779,84
1780607921498,-0.779,84
1780607921506,-0.767,84
1780607921513,-0.749,84
1780607921521,-0.732,84
1780607921529,-0.721,84
1780607921536,-0.714,84
1780607921544,-0.716,84
1780607921552,-0.705,84
1780607921559,-0.677,84
1780607921567,-0.661,84
1780607921575,-0.654,84
1780607921582,-0.642,84
1780607921590,-0.644,84
1780607921598,-0.644,84
1780607921606,-0.614,84
1780607921613,-0.586,84
1780607921621,-0.582,84
1780607921629,-0.568,84
1780607921636,-0.563,84
1780607921644,-0.57,84
1780607921652,-0.561,84
1780607921659,-0.542,84
1780607921667,-0.545,84
1780607921675,-0.554,84
1780607921682,-0.558,84
1780607921690,-0.575,84
1780607921698,-0.591,84
1780607921706,-0.603,84
1780607921713,-0.614,84
1780607921721,-0.616,84
1780607921729,-0.612,84
1780607921736,-0.628,84
1780607921744,-0.64,84
1780607921752,-0.619,84
1780607921759,-0.598,84
1780607921767,-0.596,84
1780607921775,-0.586,84
1780607921782,-0.584,84
1780607921790,-0.6,84
1780607921798,-0.591,84
1780607921806,-0.568,84
1780607921813,-0.563,84
1780607921821,-0.556,84
1780607921829,-0.547,84
1780607921836,-0.554,84
1780607921844,-0.561,84
1780607921852,-0.542,84
1780607921859,-0.528,84
1780607921867,-0.521,84
1780607921875,-0.514,84
1780607921882,-0.524,84
1780607921890,-0.535,84
1780607921898,-0.521,84
1780607921906,-0.503,84
1780607921937,-0.498,86
1780607921945,-0.498,86
1780607921952,-0.514,86
1780607921960,-0.533,86
1780607921968,-0.521,86
1780607921975,-0.503,86
1780607921983,-0.5,86
1780607921991,-0.489,86
1780607921998,-0.482,86
1780607922006,-0.498,86
1780607922014,-0.503,86
1780607922021,-0.473,86
1780607922029,-0.454,86
1780607922037,-0.452,86
1780607922045,-0.442,86
1780607922052,-0.449,86
1780607922060,-0.461,86
1780607922068,-0.438,86
1780607922075,-0.415,86
1780607922083,-0.408,86
1780607922091,-0.38,86
1780607922098,-0.359,86
1780607922106,-0.385,86
1780607922114,-0.398,86
1780607922121,-0.373,86
1780607922129,-0.364,86
1780607922137,-0.371,86
1780607922145,-0.38,86
1780607922152,-0.398,86
1780607922160,-0.401,86
1780607922168,-0.378,86
1780607922175,-0.373,86
1780607922183,-0.382,86
1780607922191,-0.385,86
1780607922198,-0.394,86
1780607922206,-0.387,86
1780607922214,-0.306,86
1780607922221,-0.115,86
1780607922229,0.132,86
1780607922237,0.222,86
1780607922245,-0.083,86
1780607922252,-0.547,86
1780607922260,-0.635,86
1780607922268,-0.449,86
1780607922275,-0.387,86
1780607922283,-0.396,86
1780607922291,-0.371,86
1780607922298,-0.378,86
1780607922306,-0.389,86
1780607922314,-0.361,86
1780607922321,-0.34,86
1780607922329,-0.345,86
1780607922337,-0.345,86
1780607922345,-0.343,86
1780607922352,-0.347,86
1780607922360,-0.338,86
1780607922368,-0.32,86
1780607922375,-0.315,86
1780607922383,-0.31,86
1780607922391,-0.31,86
1780607922398,-0.322,86
1780607922406,-0.313,86
1780607922414,-0.289,86
1780607922421,-0.287,86
1780607922429,-0.292,86
1780607922437,-0.28,86
1780607922445,-0.28,86
1780607922452,-0.296,86
1780607922460,-0.308,86
1780607922468,-0.315,86
1780607922475,-0.333,86
1780607922483,-0.354,86
1780607922491,-0.378,86
1780607922474,-0.41,88
1780607922482,-0.422,88
1780607922490,-0.426,88
1780607922497,-0.44,88
1780607922505,-0.445,88
1780607922513,-0.449,88
1780607922520,-0.473,88
1780607922528,-0.473,88
1780607922536,-0.454,88
1780607922543,-0.452,88
1780607922551,-0.454,88
1780607922559,-0.456,88
1780607922567,-0.473,88
1780607922574,-0.475,88
1780607922582,-0.459,88
1780607922590,-0.456,88
1780607922597,-0.454,88
1780607922605,-0.447,88
1780607922613,-0.459,88
1780607922620,-0.482,88
1780607922628,-0.475,88
1780607922636,-0.463,88
1780607922643,-0.466,88
1780607922651,-0.459,88
1780607922659,-0.463,88
1780607922667,-0.482,88
1780607922674,-0.487,88
1780607922682,-0.47,88
1780607922690,-0.473,88
1780607922697,-0.484,88
1780607922705,-0.482,88
1780607922713,-0.484,88
1780607922720,-0.494,88
1780607922728,-0.491,88
1780607922736,-0.477,88
1780607922743,-0.466,88
1780607922751,-0.461,88
1780607922759,-0.459,88
1780607922767,-0.454,88
1780607922774,-0.449,88
1780607922782,-0.445,88
1780607922790,-0.442,88
1780607922797,-0.44,88
1780607922805,-0.447,88
1780607922813,-0.466,88
1780607922820,-0.466,88
1780607922828,-0.442,88
1780607922836,-0.433,88
1780607922843,-0.431,88
1780607922851,-0.433,88
1780607922859,-0.449,88
1780607922867,-0.454,88
1780607922874,-0.429,88
1780607922882,-0.408,88
1780607922890,-0.41,88
1780607922897,-0.415,88
1780607922905,-0.424,88
1780607922913,-0.431,88
1780607922920,-0.405,88
1780607922928,-0.373,88
1780607922936,-0.382,88
1780607922943,-0.405,88
1780607922951,-0.41,88
1780607922959,-0.41,88
1780607922967,-0.408,88
1780607922974,-0.401,88
1780607922982,-0.403,88
1780607922990,-0.401,88
1780607922997,-0.389,88
1780607923005,-0.387,88
1780607923013,-0.387,88
1780607923020,-0.378,88
1780607923028,-0.373,88
1780607923252,-0.371,88
1780607923260,-0.331,88
1780607923268,-0.204,88
1780607923275,0.057,88
1780607923283,0.32,88
1780607923291,0.234,88
1780607923299,-0.257,88
1780607923306,-0.616,88
1780607923314,-0.533,88
1780607923322,-0.403,88
1780607923329,-0.415,88
1780607923337,-0.387,88
1780607923345,-0.35,88
1780607923352,-0.361,88
1780607923360,-0.361,88
1780607923368,-0.357,88
1780607923375,-0.354,88
1780607923383,-0.336,88
1780607923391,-0.317,88
1780607923399,-0.315,88
1780607923406,-0.315,88
1780607923414,-0.315,88
1780607923422,-0.31,88
1780607923429,-0.285,88
1780607923437,-0.264,88
1780607923445,-0.262,88
1780607923452,-0.264,88
1780607923460,-0.264,88
1780607923468,-0.259,88
1780607923475,-0.245,88
1780607923483,-0.231,88
1780607923491,-0.227,88
1780607923499,-0.222,88
1780607923506,-0.224,88
1780607923514,-0.245,88
1780607923522,-0.262,88
1780607923529,-0.262,88
1780607923537,-0.276,88
1780607923545,-0.299,88
1780607923552,-0.306,88
1780607923560,-0.322,88
1780607923568,-0.343,88
1780607923575,-0.34,88
1780607923583,-0.331,88
1780607923591,-0.338,88
1780607923599,-0.336,88
1780607923606,-0.331,88
1780607923614,-0.343,88
1780607923622,-0.345,88
1780607923629,-0.329,88
1780607923637,-0.327,88
1780607923645,-0.336,88
1780607923652,-0.347,88
1780607923660,-0.357,88
1780607923668,-0.345,88
1780607923675,-0.322,88
1780607923683,-0.315,88
1780607923691,-0.303,88
1780607923699,-0.289,88
1780607923706,-0.294,88
1780607923714,-0.306,88
1780607923722,-0.294,88
1780607923729,-0.282,88
1780607923737,-0.278,88
1780607923745,-0.266,88
1780607923752,-0.264,88
1780607923760,-0.278,88
1780607923768,-0.278,88
1780607923775,-0.264,88
1780607923783,-0.252,88
1780607923791,-0.248,88
1780607923799,-0.238,88
1780607923806,-0.245,88
1780607923886,-0.252,89
1780607923894,-0.243,89
1780607923902,-0.231,89
1780607923910,-0.224,89
1780607923917,-0.22,89
1780607923925,-0.224,89
1780607923933,-0.234,89
1780607923940,-0.224,89
1780607923948,-0.206,89
1780607923956,-0.199,89
1780607923963,-0.204,89
1780607923971,-0.213,89
1780607923979,-0.222,89
1780607923986,-0.22,89
1780607923994,-0.211,89
1780607924002,-0.199,89
1780607924010,-0.19,89
1780607924017,-0.187,89
1780607924025,-0.194,89
1780607924033,-0.197,89
1780607924040,-0.187,89
1780607924048,-0.178,89
1780607924056,-0.18,89
1780607924063,-0.185,89
1780607924071,-0.194,89
1780607924079,-0.204,89
1780607924086,-0.197,89
1780607924094,-0.187,89
1780607924102,-0.178,89
1780607924110,-0.16,89
1780607924117,-0.15,89
1780607924125,-0.178,89
1780607924133,-0.194,89
1780607924140,-0.183,89
1780607924148,-0.176,89
1780607924156,-0.185,89
1780607924163,-0.201,89
1780607924171,-0.218,89
1780607924179,-0.22,89
1780607924186,-0.206,89
1780607924194,-0.199,89
1780607924202,-0.199,89
1780607924210,-0.204,89
1780607924217,-0.204,89
1780607924225,-0.185,89
1780607924233,-0.106,89
1780607924240,0.088,89
1780607924248,0.336,89
1780607924256,0.378,89
1780607924263,0.046,89
1780607924271,-0.35,89
1780607924279,-0.389,89
1780607924286,-0.243,89
1780607924294,-0.213,89
1780607924302,-0.218,89
1780607924310,-0.201,89
1780607924317,-0.22,89
1780607924325,-0.227,89
1780607924333,-0.204,89
1780607924340,-0.192,89
1780607924348,-0.187,89
1780607924356,-0.178,89
1780607924363,-0.173,89
1780607924371,-0.173,89
1780607924379,-0.164,89
1780607924386,-0.15,89
1780607924394,-0.141,89
1780607924402,-0.134,89
1780607924410,-0.132,89
1780607924417,-0.141,89
1780607924425,-0.139,89
1780607924433,-0.122,89
1780607924440,-0.113,89
1780607924520,-0.109,89
1780607924528,-0.106,89
1780607924535,-0.115,89
1780607924543,-0.122,89
1780607924551,-0.12,89
1780607924558,-0.12,89
1780607924566,-0.132,89
1780607924574,-0.143,89
1780607924582,-0.157,89
1780607924589,-0.176,89
1780607924597,-0.187,89
1780607924605,-0.194,89
1780607924612,-0.204,89
1780607924620,-0.211,89
1780607924628,-0.218,89
1780607924635,-0.231,89
1780607924643,-0.234,89
1780607924651,-0.222,89
1780607924658,-0.22,89
1780607924666,-0.218,89
1780607924674,-0.211,89
1780607924682,-0.208,89
1780607924689,-0.201,89
1780607924697,-0.194,89
1780607924705,-0.194,89
1780607924712,-0.194,89
1780607924720,-0.192,89
1780607924728,-0.197,89
1780607924735,-0.208,89
1780607924743,-0.204,89
1780607924751,-0.194,89
1780607924758,-0.194,89
1780607924766,-0.192,89
1780607924774,-0.19,89
1780607924782,-0.197,89
1780607924789,-0.201,89
1780607924797,-0.206,89
1780607924805,-0.218,89
1780607924812,-0.224,89
1780607924820,-0.224,89
1780607924828,-0.236,89
1780607924835,-0.248,89
1780607924843,-0.238,89
1780607924851,-0.229,89
1780607924858,-0.227,89
1780607924866,-0.227,89
1780607924874,-0.231,89
1780607924882,-0.241,89
1780607924889,-0.236,89
1780607924897,-0.224,89
1780607924905,-0.222,89
1780607924912,-0.22,89
1780607924920,-0.215,89
1780607924928,-0.211,89
1780607924935,-0.208,89
1780607924943,-0.204,89
1780607924951,-0.197,89
1780607924958,-0.194,89
1780607924966,-0.204,89
1780607924974,-0.22,89
1780607924982,-0.231,89
1780607924989,-0.227,89
1780607924997,-0.218,89
1780607925005,-0.215,89
1780607925012,-0.218,89
1780607925020,-0.22,89
1780607925028,-0.22,89
1780607925035,-0.213,89
1780607925043,-0.204,89
1780607925051,-0.194,89
1780607925058,-0.178,89
1780607925066,-0.176,89
1780607925074,-0.19,89
1780607925154,-0.171,91
1780607925162,-0.122,91
1780607925170,-0.076,91
1780607925177,-0.03,91
1780607925185,0.02,91
1780607925193,0.069,91
1780607925200,0.113,91
1780607925208,0.157,91
1780607925216,0.201,91
1780607925223,0.213,91
1780607925231,0.199,91
1780607925239,0.197,91
1780607925246,0.201,91
1780607925254,0.197,91
1780607925262,0.199,91
1780607925270,0.185,91
1780607925277,0.136,91
1780607925285,0.099,91
1780607925293,0.139,91
1780607925300,0.303,91
1780607925308,0.542,91
1780607925316,0.621,91
1780607925323,0.322,91
1780607925331,-0.113,91
1780607925339,-0.208,91
1780607925346,-0.067,91
1780607925354,-0.03,91
1780607925362,-0.039,91
1780607925370,-0.013,91
1780607925377,-0.037,91
1780607925385,-0.106,91
1780607925393,-0.141,91
1780607925400,-0.132,91
1780607925408,-0.111,91
1780607925416,-0.134,91
1780607925423,-0.185,91
1780607925431,-0.206,91
1780607925439,-0.201,91
1780607925446,-0.19,91
1780607925454,-0.173,91
1780607925462,-0.148,91
1780607925470,-0.122,91
1780607925477,-0.097,91
1780607925485,-0.069,91
1780607925493,-0.037,91
1780607925500,0.002,91
1780607925508,0.027,91
1780607925516,0.037,91
1780607925523,0.051,91
1780607925531,0.074,91
1780607925539,0.095,91
1780607925546,0.095,91
1780607925554,0.088,91
1780607925562,0.088,91
1780607925570,0.067,91
1780607925577,0.046,91
1780607925585,0.039,91
1780607925593,0.018,91
1780607925600,-0.02,91
1780607925608,-0.046,91
1780607925616,-0.039,91
1780607925623,-0.02,91
1780607925631,-0.02,91
1780607925639,-0.025,91
1780607925646,-0.016,91
1780607925654,-0.004,91
1780607925662,0.009,91
1780607925670,0.023,91
1780607925677,0.02,91
1780607925685,0.006,91
1780607925693,0.011,91
1780607925700,0.03,91
1780607925708,0.041,91
1780607925737,0.048,91
1780607925744,0.057,91
1780607925752,0.044,91
1780607925760,0.016,91
1780607925767,0.011,91
1780607925775,0.018,91
1780607925783,0.023,91
1780607925790,0.041,91
1780607925798,0.062,91
1780607925806,0.051,91
1780607925814,0.023,91
1780607925821,0.013,91
1780607925829,0.006,91
1780607925837,0.004,91
1780607925844,0.006,91
1780607925852,0.006,91
1780607925860,0.0,91
1780607925867,-0.006,91
1780607925875,-0.02,91
1780607925883,-0.027,91
1780607925890,-0.032,91
1780607925898,-0.069,91
1780607925906,-0.139,91
1780607925914,-0.183,91
1780607925921,-0.224,91
1780607925929,-0.313,91
1780607925937,-0.389,91
1780607925944,-0.424,91
1780607925952,-0.447,91
1780607925960,-0.44,91
1780607925967,-0.415,91
1780607925975,-0.403,91
1780607925983,-0.396,91
1780607925990,-0.385,91
1780607925998,-0.343,91
1780607926006,-0.273,91
1780607926014,-0.229,91
1780607926021,-0.222,91
1780607926029,-0.183,91
1780607926037,-0.097,91
1780607926044,-0.027,91
1780607926052,-0.009,91
1780607926060,-0.009,91
1780607926067,-0.002,91
1780607926075,-0.011,91
1780607926083,-0.051,91
1780607926090,-0.062,91
1780607926098,-0.067,91
1780607926106,-0.111,91
1780607926114,-0.136,91
1780607926121,-0.136,91
1780607926129,-0.146,91
1780607926137,-0.153,91
1780607926144,-0.141,91
1780607926152,-0.115,91
1780607926160,-0.092,91
1780607926167,-0.046,91
1780607926175,0.118,91
1780607926183,0.415,91
1780607926190,0.579,91
1780607926198,0.306,91
1780607926206,-0.211,91
1780607926214,-0.387,91
1780607926221,-0.227,91
1780607926229,-0.173,91
1780607926237,-0.213,91
1780607926244,-0.169,91
1780607926252,-0.125,91
1780607926260,-0.106,91
1780607926267,-0.037,91
1780607926275,0.044,91
1780607926283,0.064,91
1780607926290,0.064,91
1780607926419,0.095,84
1780607926427,0.115,84
1780607926434,0.12,84
1780607926442,0.122,84
1780607926450,0.125,84
1780607926457,0.132,84
1780607926465,0.148,84
1780607926473,0.157,84
1780607926480,0.162,84
1780607926488,0.169,84
1780607926496,0.173,84
1780607926504,0.169,84
1780607926511,0.16,84
1780607926519,0.155,84
1780607926527,0.15,84
1780607926534,0.132,84
1780607926542,0.102,84
1780607926550,0.069,84
1780607926557,0.032,84
1780607926565,0.002,84
1780607926573,-0.02,84
1780607926580,-0.048,84
1780607926588,-0.069,84
1780607926596,-0.085,84
1780607926604,-0.104,84
1780607926611,-0.118,84
1780607926619,-0.122,84
1780607926627,-0.127,84
1780607926634,-0.136,84
1780607926642,-0.146,84
1780607926650,-0.157,84
1780607926657,-0.169,84
1780607926665,-0.164,84
1780607926673,-0.148,84
1780607926680,-0.134,84
1780607926688,-0.125,84
1780607926696,-0.12,84
1780607926704,-0.12,84
1780607926711,-0.125,84
1780607926719,-0.129,84
1780607926727,-0.129,84
1780607926734,-0.127,84
1780607926742,-0.132,84
1780607926750,-0.146,84
1780607926757,-0.153,84
1780607926765,-0.148,84
1780607926773,-0.146,84
1780607926780,-0.146,84
1780607926788,-0.157,84
1780607926796,-0.18,84
1780607926804,-0.19,84
1780607926811,-0.185,84
1780607926819,-0.178,84
1780607926827,-0.171,84
1780607926834,-0.171,84
1780607926842,-0.194,84
1780607926850,-0.218,84
1780607926857,-0.211,84
1780607926865,-0.204,84
1780607926873,-0.206,84
1780607926880,-0.201,84
1780607926888,-0.204,84
1780607926896,-0.218,84
1780607926904,-0.222,84
1780607926911,-0.241,84
1780607926919,-0.303,84
1780607926927,-0.361,84
1780607926934,-0.38,84
1780607926942,-0.41,84
1780607926950,-0.459,84
1780607926957,-0.487,84
1780607926965,-0.484,84
1780607926973,-0.468,84
1780607926908,-0.447,84
1780607926916,-0.447,84
1780607926924,-0.447,84
1780607926931,-0.405,84
1780607926939,-0.366,84
1780607926947,-0.385,84
1780607926954,-0.415,84
1780607926962,-0.412,84
1780607926970,-0.41,84
1780607926978,-0.419,84
1780607926985,-0.424,84
1780607926993,-0.403,84
1780607927001,-0.38,84
1780607927008,-0.375,84
1780607927016,-0.382,84
1780607927024,-0.387,84
1780607927031,-0.382,84
1780607927039,-0.371,84
1780607927047,-0.322,84
1780607927054,-0.16,84
1780607927062,0.12,84
1780607927070,0.32,84
1780607927078,0.153,84
1780607927085,-0.329,84
1780607927093,-0.614,84
1780607927101,-0.505,84
1780607927108,-0.398,84
1780607927116,-0.426,84
1780607927124,-0.412,84
1780607927131,-0.385,84
1780607927139,-0.38,84
1780607927147,-0.354,84
1780607927154,-0.345,84
1780607927162,-0.38,84
1780607927170,-0.396,84
1780607927178,-0.375,84
1780607927185,-0.352,84
1780607927193,-0.34,84
1780607927201,-0.336,84
1780607927208,-0.345,84
1780607927216,-0.359,84
1780607927224,-0.35,84
1780607927231,-0.329,84
1780607927239,-0.322,84
1780607927247,-0.31,84
1780607927254,-0.299,84
1780607927262,-0.301,84
1780607927270,-0.292,84
1780607927278,-0.269,84
1780607927285,-0.262,84
1780607927293,-0.262,84
1780607927301,-0.264,84
1780607927308,-0.285,84
1780607927316,-0.31,84
1780607927324,-0.317,84
1780607927331,-0.329,84
1780607927339,-0.347,84
1780607927347,-0.357,84
1780607927354,-0.366,84
1780607927362,-0.382,84
1780607927370,-0.385,84
1780607927378,-0.385,84
1780607927385,-0.389,84
1780607927393,-0.385,84
1780607927401,-0.38,84
1780607927408,-0.389,84
1780607927416,-0.385,84
1780607927424,-0.366,84
1780607927431,-0.359,84
1780607927439,-0.354,84
1780607927447,-0.343,84
1780607927454,-0.35,84
1780607927462,-0.357,84
1780607927588,-0.352,79
1780607927596,-0.338,79
1780607927604,-0.324,79
1780607927611,-0.315,79
1780607927619,-0.32,79
1780607927627,-0.322,79
1780607927635,-0.31,79
1780607927642,-0.299,79
1780607927650,-0.294,79
1780607927658,-0.287,79
1780607927665,-0.287,79
1780607927673,-0.292,79
1780607927681,-0.285,79
1780607927688,-0.276,79
1780607927696,-0.271,79
1780607927704,-0.264,79
1780607927711,-0.255,79
1780607927719,-0.248,79
1780607927727,-0.245,79
1780607927735,-0.241,79
1780607927742,-0.231,79
1780607927750,-0.227,79
1780607927758,-0.227,79
1780607927765,-0.227,79
1780607927773,-0.231,79
1780607927781,-0.224,79
1780607927788,-0.211,79
1780607927796,-0.201,79
1780607927804,-0.194,79
1780607927811,-0.199,79
1780607927819,-0.215,79
1780607927827,-0.22,79
1780607927835,-0.204,79
1780607927842,-0.192,79
1780607927850,-0.19,79
1780607927858,-0.19,79
1780607927865,-0.199,79
1780607927873,-0.213,79
1780607927881,-0.204,79
1780607927888,-0.19,79
1780607927896,-0.176,79
1780607927904,-0.155,79
1780607927911,-0.153,79
1780607927919,-0.18,79
1780607927927,-0.187,79
1780607927935,-0.171,79
1780607927942,-0.173,79
1780607927950,-0.194,79
1780607927958,-0.206,79
1780607927965,-0.204,79
1780607927973,-0.197,79
1780607927981,-0.192,79
1780607927988,-0.194,79
1780607927996,-0.199,79
1780607928004,-0.201,79
1780607928011,-0.194,79
1780607928019,-0.134,79
1780607928027,0.051,79
1780607928035,0.313,79
1780607928042,0.403,79
1780607928050,0.106,79
1780607928058,-0.336,79
1780607928065,-0.44,79
1780607928073,-0.289,79
1780607928081,-0.236,79
1780607928088,-0.257,79
1780607928096,-0.245,79
1780607928104,-0.243,79
1780607928111,-0.257,79
1780607928119,-0.248,79
1780607928127,-0.227,79
1780607928135,-0.218,79
1780607928142,-0.211,79
1780607928126,-0.204,78
1780607928133,-0.208,78
1780607928141,-0.213,78
1780607928149,-0.197,78
1780607928157,-0.178,78
1780607928164,-0.171,78
1780607928172,-0.166,78
1780607928180,-0.166,78
1780607928187,-0.166,78
1780607928195,-0.157,78
1780607928203,-0.141,78
1780607928210,-0.136,78
1780607928218,-0.139,78
1780607928226,-0.141,78
1780607928233,-0.15,78
1780607928241,-0.157,78
1780607928249,-0.155,78
1780607928257,-0.155,78
1780607928264,-0.171,78
1780607928272,-0.192,78
1780607928280,-0.222,78
1780607928287,-0.245,78
1780607928295,-0.248,78
1780607928303,-0.25,78
1780607928310,-0.257,78
1780607928318,-0.259,78
1780607928326,-0.262,78
1780607928333,-0.269,78
1780607928341,-0.262,78
1780607928349,-0.25,78
1780607928357,-0.252,78
1780607928364,-0.252,78
1780607928372,-0.25,78
1780607928380,-0.264,78
1780607928387,-0.266,78
1780607928395,-0.252,78
1780607928403,-0.248,78
1780607928410,-0.243,78
1780607928418,-0.236,78
1780607928426,-0.243,78
1780607928433,-0.25,78
1780607928441,-0.236,78
1780607928449,-0.224,78
1780607928457,-0.227,78
1780607928464,-0.227,78
1780607928472,-0.231,78
1780607928480,-0.238,78
1780607928487,-0.231,78
1780607928495,-0.222,78
1780607928503,-0.222,78
1780607928510,-0.215,78
1780607928518,-0.208,78
1780607928526,-0.215,78
1780607928533,-0.22,78
1780607928541,-0.208,78
1780607928549,-0.199,78
1780607928557,-0.194,78
1780607928564,-0.194,78
1780607928572,-0.197,78
1780607928580,-0.199,78
1780607928587,-0.19,78
1780607928595,-0.178,78
1780607928603,-0.173,78
1780607928610,-0.169,78
1780607928618,-0.169,78
1780607928626,-0.18,78
1780607928633,-0.178,78
1780607928641,-0.166,78
1780607928649,-0.16,78
1780607928657,-0.155,78
1780607928664,-0.15,78
1780607928672,-0.153,78
1780607928680,-0.15,78
1780607929004,-0.139,78
1780607929011,-0.139,78
1780607929019,-0.141,78
1780607929027,-0.146,78
1780607929035,-0.15,78
1780607929042,-0.139,78
1780607929050,-0.113,78
1780607929058,-0.109,78
1780607929065,-0.12,78
1780607929073,-0.115,78
1780607929081,-0.118,78
1780607929088,-0.143,78
1780607929096,-0.166,78
1780607929104,-0.16,78
1780607929111,-0.141,78
1780607929119,-0.134,78
1780607929127,-0.146,78
1780607929135,-0.164,78
1780607929142,-0.162,78
1780607929150,-0.136,78
1780607929158,-0.081,78
1780607929165,0.06,78
1780607929173,0.315,78
1780607929181,0.496,78
1780607929188,0.299,78
1780607929196,-0.164,78
1780607929204,-0.368,78
1780607929211,-0.224,78
1780607929219,-0.127,78
1780607929227,-0.143,78
1780607929235,-0.136,78
1780607929242,-0.115,78
1780607929250,-0.111,78
1780607929258,-0.102,78
1780607929265,-0.092,78
1780607929273,-0.097,78
1780607929281,-0.088,78
1780607929288,-0.06,78
1780607929296,-0.032,78
1780607929304,-0.03,78
1780607929311,-0.03,78
1780607929319,-0.002,78
1780607929327,0.03,78
1780607929335,0.037,78
1780607929342,0.055,78
1780607929350,0.083,78
1780607929358,0.083,78
1780607929365,0.067,78
1780607929373,0.064,78
1780607929381,0.064,78
1780607929388,0.048,78
1780607929396,0.034,78
1780607929404,0.03,78
1780607929411,0.004,78
1780607929419,-0.046,78
1780607929427,-0.09,78
1780607929435,-0.109,78
1780607929442,-0.132,78
1780607929450,-0.155,78
1780607929458,-0.164,78
1780607929465,-0.173,78
1780607929473,-0.204,78
1780607929481,-0.231,78
1780607929488,-0.236,78
1780607929496,-0.234,78
1780607929504,-0.229,78
1780607929511,-0.213,78
1780607929519,-0.208,78
1780607929527,-0.213,78
1780607929535,-0.206,78
1780607929542,-0.201,78
1780607929550,-0.194,78
1780607929558,-0.183,78
1780607929636,-0.176,77
1780607929644,-0.183,77
1780607929652,-0.19,77
1780607929660,-0.192,77
1780607929667,-0.199,77
1780607929675,-0.187,77
1780607929683,-0.164,77
1780607929690,-0.162,77
1780607929698,-0.157,77
1780607929706,-0.129,77
1780607929713,-0.129,77
1780607929721,-0.16,77
1780607929729,-0.173,77
1780607929736,-0.173,77
1780607929744,-0.201,77
1780607929752,-0.224,77
1780607929760,-0.222,77
1780607929767,-0.22,77
1780607929775,-0.224,77
1780607929783,-0.227,77
1780607929790,-0.238,77
1780607929798,-0.243,77
1780607929806,-0.231,77
1780607929813,-0.227,77
1780607929821,-0.224,77
1780607929829,-0.227,77
1780607929836,-0.241,77
1780607929844,-0.245,77
1780607929852,-0.231,77
1780607929860,-0.222,77
1780607929867,-0.206,77
1780607929875,-0.178,77
1780607929883,-0.18,77
1780607929890,-0.206,77
1780607929898,-0.206,77
1780607929906,-0.187,77
1780607929913,-0.192,77
1780607929921,-0.206,77
1780607929929,-0.213,77
1780607929936,-0.224,77
1780607929944,-0.224,77
1780607929952,-0.206,77
1780607929960,-0.204,77
1780607929967,-0.218,77
1780607929975,-0.22,77
1780607929983,-0.201,77
1780607929990,-0.122,77
1780607929998,0.104,77
1780607930006,0.403,77
1780607930013,0.454,77
1780607930021,0.062,77
1780607930029,-0.415,77
1780607930036,-0.459,77
1780607930044,-0.262,77
1780607930052,-0.215,77
1780607930060,-0.218,77
1780607930067,-0.176,77
1780607930075,-0.176,77
1780607930083,-0.192,77
1780607930090,-0.176,77
1780607930098,-0.155,77
1780607930106,-0.153,77
1780607930113,-0.146,77
1780607930121,-0.136,77
1780607930129,-0.141,77
1780607930136,-0.143,77
1780607930144,-0.127,77
1780607930152,-0.111,77
1780607930160,-0.099,77
1780607930167,-0.09,77
1780607930175,-0.09,77
1780607930183,-0.092,77
1780607930190,-0.081,77
1780607930271,-0.064,77
1780607930278,-0.055,77
1780607930286,-0.048,77
1780607930294,-0.051,77
1780607930302,-0.064,77
1780607930309,-0.078,77
1780607930317,-0.085,77
1780607930325,-0.095,77
1780607930332,-0.118,77
1780607930340,-0.146,77
1780607930348,-0.178,77
1780607930355,-0.201,77
1780607930363,-0.208,77
1780607930371,-0.208,77
1780607930378,-0.213,77
1780607930386,-0.218,77
1780607930394,-0.215,77
1780607930402,-0.215,77
1780607930409,-0.208,77
1780607930417,-0.201,77
1780607930425,-0.201,77
1780607930432,-0.206,77
1780607930440,-0.201,77
1780607930448,-0.197,77
1780607930455,-0.192,77
1780607930463,-0.185,77
1780607930471,-0.178,77
1780607930478,-0.176,77
1780607930486,-0.173,77
1780607930494,-0.18,77
1780607930502,-0.187,77
1780607930509,-0.178,77
1780607930517,-0.171,77
